,secID,ticker,tradeDate,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB,PCF,PE,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
692,688012.XSHG,688012,2022-06-13,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.8998,0.0,0.0,0.8007,0.2608,5.0921,0.005,-0.0013,0.003,0.5522,0.1824,3.0274,0.2033,0.1689,0.0362,0.19,-0.0911,0.2811,0.652,121.968,121.461,117.7225,124.6707,115.409,0.7607,17.2262,0.8311,0.2538,0.0129,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.9621,0.0321,0.0485,325.3796,1.1064,-11.3929,25.068,24.44,0.0,0.0181,0.0117,121.982,118.6464,115.857,125.578,112.4262,32.742,66.5407,1.0026,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.4689,94.0249,77.7862,22.3148,0.5,4.3064,1.1759,1.1437,0.9823,0.0756,0.1038,0.0883,0.1698,75.3313,-0.0959,-0.509,0.5564,1.2714,3.9501,0.0071,0.7182,1.8723,0.2176,0.3887,0.6761,0.0231,0.0181,0.0168,0.0272,0.0211,0.0145,35.1764,2.0,0.125,60.0,0.0142,0.1076,38,0.0582,0.0176,60.0,0.0801,0.4429,0.2292,0.0111,-0.0101,0.0526,3.6087,4.0,0.2296,0.5206,0.4184,0.0315,1.0,2.6766,0.5026,4.7872,4.963,2.5315,7.952,-0.4045,11.2463,100.315,131.399,53.1716,98.9381,-11.0798,88.4427,84.5033,83.4022,86.7055,1.2959,14.3654,27.65,55.59,2.3111,3.43,40.2554,0.1496,15.78,31.49,33.2346,0.7502,0.9132,233284867.0,236896595.833,220720799.25,654.0753,932.1888,373.3139,298.9662,724979.7429,933164.1551,7038563.4492,6841751.515,5908587.3599,7398117.9261,416368.8244,24.1142,1.9436,107.1056,-54.5843,2714846.6386,2885334.6486,0.553,13070646479.1,-260.0565,-276.6136,-259.8144,25.0885,56.3925,6.2197,31.9579,50.7782,52.8699,29.0159,9.5406,43.6834,34.3109,76,4,80,3.3014,4.6397,0.5454,0.7727,0.2273,18.71,12.25,24.8665,24.7987,24.196,0.0109,0.0083,62.9624,1.144,1.6688,-0.4509,1.9406,22.9354,1.7623,1.7977,0.7298,1.76,18.84,120.9183,116.2786,2.2872,121.2031,0.9691,127.6146,125.5743,0.9753,195.0372,140.8448,54.1924,167.8335,25.0335,3.111,7.131,0.0321,3.8281,3534.5677,1.1554,1.2339,0.375
693,688012.XSHG,688012,2022-06-14,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.9291,0.0,0.0,0.8007,0.2608,5.0921,0.0062,-0.0005,0.0041,0.5522,0.1824,3.0274,0.2033,0.1689,0.0362,0.19,-0.0907,0.2811,0.652,121.8284,121.4567,118.0537,123.5138,115.5989,0.7607,17.2262,0.8311,0.2538,0.0133,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.955,0.0322,0.0485,325.3796,1.1064,-11.3929,25.0366,24.4086,0.0,0.0181,0.0117,123.163,118.4064,116.562,124.458,112.4662,31.8272,63.2074,1.0026,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.2997,91.1155,75.3793,21.6243,0.5,4.3064,1.108,1.1317,0.9558,0.0756,0.1038,0.0883,0.1698,67.925,-0.1272,-0.5404,0.5564,1.2714,3.9501,0.0071,0.7182,1.8723,0.2176,0.3887,0.6761,0.0243,0.0181,0.0176,0.0271,0.0222,0.0147,28.371,2.0,0.125,60.0,0.0146,0.0694,38,0.06,0.0071,60.0,0.0801,0.4429,0.2369,0.0115,-0.0101,0.0526,3.6087,4.0,0.2012,0.4932,0.252,0.0308,1.0,1.6272,0.331,4.9067,5.2125,-1.5938,3.979,-2.6178,7.7657,101.4185,131.7055,-20.3354,52.0296,-133.3617,51.8096,71.5859,79.4634,55.8309,-4.8143,13.1653,32.04,47.89,2.003,3.5524,36.055,0.0974,17.39,31.49,28.8462,0.0747,0.9161,225490302.0,233457338.0,221863908.2,685.635,883.1978,369.2158,261.4236,767993.5539,940048.7977,7176018.2766,6988338.205,6048289.4073,7530266.9507,344110.4876,26.3128,1.5318,204.5172,-20.0424,2409528.0864,2855014.3007,0.4599,13708647856.2,-260.8414,-275.1872,-259.5847,25.7061,-75.6215,4.8179,32.1137,45.6149,-47.3785,24.5347,21.4638,38.7491,30.4488,20,56,76,3.5048,4.3184,0.4922,0.7461,0.2539,11.81,13.202,24.6253,24.7662,24.3141,0.0078,0.0081,57.7301,1.3057,1.6583,-0.826,1.482,-69.0323,2.0155,2.6442,0.739,-7.54,18.82,120.9616,116.6432,1.9524,121.2567,1.0005,125.5098,122.4411,1.0162,172.9699,128.6224,44.3475,146.1858,25.1433,-1.9291,3.8309,0.0475,3.8281,3425.1987,1.1222,1.138,0.4286
694,688012.XSHG,688012,2022-06-15,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.9856,0.0,0.0,0.8007,0.2608,5.0921,0.0055,-0.0003,0.0039,0.5578,0.1867,2.9873,0.2033,0.1689,0.0358,0.19,-0.0908,0.2811,0.652,121.6232,121.4442,118.3057,122.5759,115.7662,0.7607,17.2262,0.8311,0.2538,0.0133,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.9424,0.0321,0.0485,325.3796,1.1064,-11.3929,25.0325,24.4044,0.0,0.0181,0.0117,123.689,118.1809,117.1215,123.254,112.5412,30.5874,66.7974,1.0027,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.2778,90.7396,75.0684,21.5351,0.5,4.3064,1.0456,1.1022,0.9525,0.0756,0.1038,0.0883,0.1698,70.0953,-0.0682,-0.5334,0.5564,1.2714,3.9501,0.0071,0.721,1.8723,0.2176,0.3887,0.6761,0.0235,0.018,0.0177,0.0268,0.0219,0.0147,25.898,2.0,0.125,60.0,0.0147,0.0694,38,0.0603,0.0071,60.0,0.0801,0.4429,0.2379,0.0115,-0.0101,0.0526,3.6087,4.0,0.1975,0.4829,0.0748,0.029,1.0,0.7566,0.2582,4.8691,5.0738,-2.4165,3.0554,-2.0721,7.2496,102.2506,131.9924,-41.4365,49.446,-75.8186,55.5406,60.3187,73.0818,34.7925,-4.8107,10.2182,33.53,45.2,1.7359,3.5529,32.8222,0.0436,17.89,29.08,23.8237,-0.271,0.9192,220587147.0,230206482.0,222574049.65,695.1735,856.4178,364.1254,283.7718,755210.0736,704076.1524,6762770.4081,6667540.7888,5963464.6364,6654562.9671,-102267.8424,26.3141,1.2864,45.4569,-18.7354,2597733.9269,2823587.4796,0.4142,13897715837.1,-264.4236,-274.0823,-260.4601,25.3154,-120.24,2.6666,3.063,65.2017,-43.8007,21.7562,18.7456,34.5737,27.723,20,52,72,3.5994,3.9777,0.5514,0.7757,0.2243,5.26,13.135,24.6051,24.7345,24.4349,0.0046,0.0077,50.7128,1.3822,1.4584,-1.0283,0.8373,-22.8689,2.6026,3.3747,0.692,-10.63,11.91,120.9214,116.9437,1.944,120.9266,1.0019,123.7492,120.7301,1.0248,172.0072,138.478,33.5292,151.8181,25.0497,-0.4521,3.9279,0.0363,3.8123,3425.1987,1.1348,1.1083,0.4286
695,688012.XSHG,688012,2022-06-16,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.9651,0.0,0.0,0.8007,0.2608,5.0921,0.0045,-0.0003,0.0024,0.5592,0.1868,2.994,0.2033,0.1689,0.0348,0.19,-0.0935,0.2811,0.652,121.4954,121.4355,118.5547,122.0239,115.9351,0.7607,17.2262,0.8311,0.2538,0.0133,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.942,0.0321,0.0485,325.3796,1.1064,-11.3929,25.0343,24.4063,0.0,0.0181,0.0117,124.151,117.9508,117.6415,122.912,112.5118,29.4392,65.5329,1.0027,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.2875,90.905,75.2052,21.5743,0.5,4.3064,1.0397,1.0941,0.9861,0.0756,0.1038,0.0883,0.1698,67.5388,-0.1046,-0.4806,0.5564,1.2714,3.9501,0.0071,0.7248,1.8723,0.2176,0.3887,0.6761,0.0225,0.018,0.0177,0.0265,0.0204,0.0145,23.6618,2.0,0.125,60.0,0.0147,0.0694,38,0.0602,0.0071,60.0,0.0801,0.4429,0.2374,0.0115,-0.0101,0.0526,3.6087,4.0,0.1991,0.4857,-0.1076,0.0285,1.0,0.1336,0.1957,4.7713,4.8115,-2.6025,2.7869,-1.6207,7.4732,103.0173,132.2657,-76.226,43.731,-52.6593,54.7091,47.4972,64.5536,13.3844,-4.577,9.4101,34.68,43.12,1.8621,3.0792,37.6844,0.0382,17.89,28.29,22.5206,-0.1602,0.9218,224673717.0,228532572.167,223270637.85,695.884,826.6469,363.7049,314.1467,693374.65,446032.9557,6276188.5157,6270468.3598,5824435.4041,5798565.3114,-494683.3886,27.4039,1.2958,0.9059,-23.9723,2845938.0835,2831698.5362,0.3453,13912514150.0,-267.1791,-273.0779,-262.1902,23.8455,-142.039,0.6674,5.4436,73.0608,-44.3822,19.2419,16.5792,30.955,26.0526,20,48,68,3.6161,3.6829,0.5646,0.7823,0.2177,4.62,13.019,24.6125,24.7046,24.5466,0.0022,0.0071,46.8803,1.3892,1.1843,-0.8666,0.2385,-12.3299,3.0509,3.5756,0.6772,-9.01,10.88,120.9211,117.2382,1.7904,120.6994,0.9982,122.5943,120.2602,1.0267,155.2498,134.0004,21.2494,141.2838,24.9316,-0.2632,3.2368,0.0289,3.8192,3425.1987,1.1054,1.1054,0.2857
696,688012.XSHG,688012,2022-06-17,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.8062,0.0,0.0,0.8007,0.2608,5.0921,0.002,-0.0003,-0.0015,0.5592,0.1868,2.994,0.2033,0.1689,0.0345,0.19,-0.0971,0.2811,0.652,121.4489,121.4323,118.8104,121.7626,116.1091,0.7607,17.2262,0.8311,0.2538,0.0133,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.9494,0.032,0.0485,325.3796,1.1064,-11.3929,25.0369,24.4089,0.0,0.0181,0.0117,123.928,117.7516,118.0935,121.826,112.4907,29.1014,64.4908,1.0026,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.3015,91.1456,75.4042,21.6314,0.5,4.3064,0.9819,1.0806,0.9571,0.0756,0.1038,0.0883,0.1698,60.6853,-0.085,-0.4933,0.5564,1.2714,3.9501,0.0071,0.7272,1.8723,0.2176,0.3887,0.6761,0.02,0.018,0.0177,0.0264,0.0165,0.0143,27.0544,2.0,0.125,60.0,0.0146,0.0694,38,0.06,0.0071,60.0,0.0801,0.4429,0.2368,0.0114,-0.0101,0.0526,3.6087,4.0,0.2014,0.4837,-0.2874,0.0274,1.0,-0.2888,0.2212,4.6919,4.6196,-2.169,2.6644,-0.481,7.7778,103.6194,132.5676,-109.6872,27.5978,-84.9801,43.513,40.6722,56.5931,8.8304,-1.1335,8.057,33.58,43.12,1.9916,2.6686,42.7364,-0.0181,17.89,26.93,20.1696,0.0956,0.9242,229239052.0,228721761.667,223979177.7,699.1162,782.0195,362.0026,334.3264,610094.0086,276971.4431,5965124.2401,6008140.1506,5731168.7075,5387488.5409,-666245.131,26.0638,1.4392,-37.5133,-30.967,2263689.4903,2825547.0171,0.26,13980643711.7,-264.41,-272.0224,-262.5982,22.5771,-38.9341,0.6699,-15.8434,64.2228,-53.5681,16.9585,20.4374,28.0681,25.2388,20,44,64,3.58,3.4356,0.4898,0.7449,0.2551,-2.23,11.669,24.6246,24.7122,24.6257,0.0007,0.0064,48.5782,1.3154,0.7462,-1.1457,-0.1536,9.4432,3.4052,3.8219,0.6981,-1.98,9.7,120.9702,117.5346,1.7796,120.8894,0.9971,121.9261,120.4315,1.0222,156.7901,121.9508,34.8393,131.4851,24.8849,-2.4028,1.2572,0.0302,3.8192,3434.2631,1.0502,1.1086,0.2857
697,688012.XSHG,688012,2022-06-20,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.7154,0.0,0.0,0.8007,0.2608,5.0921,0.0003,-0.0003,-0.0024,0.5592,0.1868,2.994,0.2033,0.1689,0.0341,0.19,-0.1096,0.2811,0.652,121.2582,121.4152,118.9618,121.3084,116.2498,0.7607,17.2262,0.8311,0.2538,0.0134,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.9403,0.0319,0.0485,325.3796,1.1064,-11.3929,25.03,24.4019,0.0,0.0181,0.0117,123.235,117.5399,118.4345,120.892,112.4713,27.6651,64.713,1.0027,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.2647,90.5141,74.8818,21.4816,0.4167,4.3064,0.9456,1.06,0.9627,0.0756,0.1038,0.0883,0.1698,57.559,-0.2444,-0.5381,0.5564,1.2714,3.9501,0.0071,0.7388,1.8723,0.2176,0.3887,0.6761,0.0183,0.018,0.0177,0.0263,0.0156,0.0144,25.8288,2.0,0.125,60.0,0.0147,0.0694,38,0.0604,0.0071,60.0,0.0801,0.4429,0.2385,0.0115,-0.0101,0.0526,3.6087,4.0,0.1953,0.4855,-0.4372,0.027,1.0,-0.711,0.3417,4.5532,4.308,-2.3005,1.6596,-0.407,7.0495,104.0873,132.7817,-72.3548,30.4795,-30.7167,48.3358,33.5486,48.9116,2.8226,-4.9499,6.0046,30.48,46.3,1.7261,2.6802,39.1735,-0.0544,18.73,25.55,15.402,0.274,0.9263,224991812.0,226377816.167,224254173.85,700.0317,637.1467,361.4852,168.8146,511272.0814,115984.3726,5652781.651,5737232.4351,5621248.0625,5007405.6939,-790575.4176,22.6854,1.4029,-44.0907,-61.218,2069404.6241,2830455.0247,0.2202,13997337456.3,-267.7306,-271.3295,-264.1069,19.4867,-71.0873,-0.4465,-23.985,66.5777,-53.1298,17.7513,18.252,24.5111,23.5088,20,40,60,3.4911,3.1356,0.4384,0.7192,0.2808,-6.93,9.601,24.5952,24.6549,24.6976,-0.0005,0.0057,48.3546,1.1477,0.2578,-0.6574,-0.5795,0.7651,3.7607,3.7855,0.6929,-9.09,3.85,120.8825,117.7469,1.7764,120.8271,1.0035,121.0819,120.0451,1.0235,144.4848,120.5775,23.9073,134.1561,24.8661,-0.5595,2.1905,0.0228,3.7927,3434.2631,1.0353,1.1242,0.2857
698,688012.XSHG,688012,2022-06-21,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.6978,0.0,0.0,0.8007,0.2608,5.0921,0.0002,0.0002,-0.0041,0.5618,0.1878,2.9921,0.2033,0.1689,0.0345,0.19,-0.1095,0.2811,0.652,121.2622,121.413,119.1826,121.2989,116.4147,0.7607,17.2262,0.8311,0.2538,0.0133,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.9447,0.0318,0.0485,325.3796,1.1064,-11.3929,25.0373,24.4092,0.0,0.0181,0.0117,122.683,117.3997,118.8585,120.908,112.4592,25.7606,59.0122,1.0026,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.3032,91.1756,75.4291,21.6386,0.4167,4.3064,0.9565,1.0752,1.0007,0.0756,0.1038,0.0883,0.1698,44.7432,-0.2822,-0.5308,0.5564,1.2714,3.9501,0.0071,0.7388,1.8723,0.2176,0.3887,0.6761,0.018,0.0178,0.018,0.0262,0.0137,0.0145,23.7497,2.0,0.125,60.0,0.0146,0.0694,38,0.06,0.0071,60.0,0.0801,0.4429,0.2367,0.0114,-0.0101,0.0526,3.6087,4.0,0.2018,0.4607,-0.6228,0.0265,1.0,-0.8898,0.2399,4.5594,4.3633,-1.1436,2.0373,0.3077,7.8436,104.7127,133.0043,-68.2821,24.2666,-51.6788,45.1521,31.4956,43.1063,8.2742,-3.0303,7.5177,32.77,43.11,1.8297,2.3228,44.0626,-0.0435,17.95,26.43,19.1077,0.5351,0.9291,229792908.0,225795823.0,224896955.2,714.6299,613.3697,349.669,164.3676,415560.7426,32715.3872,5497929.7145,5593211.4451,5560496.0579,4938635.7959,-765690.7108,13.0828,1.4217,-62.2146,-16.801,2105820.4162,2736822.931,0.1556,14289263422.1,-266.3855,-270.5612,-265.1617,15.525,-103.7515,-0.4346,-14.9772,28.3969,-66.2181,15.3635,21.0315,23.3194,23.3462,20,36,56,3.3799,2.935,0.2552,0.6276,0.3724,-5.52,7.649,24.6303,24.6155,24.7071,-0.0009,0.005,46.0075,0.9254,-0.1139,-0.0051,-0.6743,-9.7288,3.9961,3.2458,0.7059,-3.63,7.91,120.9436,118.0086,1.1992,120.7761,0.9958,120.9154,120.5994,1.0116,148.6561,121.5646,27.0915,128.4621,24.8687,-2.4382,2.2018,0.0383,3.7927,3459.364,0.9823,1.1075,0.4286
699,688012.XSHG,688012,2022-06-22,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.7284,0.0,0.0,0.8007,0.2608,5.0921,0.0005,0.0007,-0.0032,0.5734,0.1898,3.0217,0.2033,0.1689,0.0345,0.19,-0.1037,0.2811,0.652,120.1018,121.305,118.7728,119.1593,116.3644,0.7607,17.2262,0.8311,0.2538,0.014,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.9513,0.0319,0.0485,325.3796,1.1064,-11.3929,24.983,24.355,0.0,0.0181,0.0117,121.499,117.2483,119.1525,119.744,112.3768,23.7549,52.0886,1.0028,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.0234,86.3643,71.4487,20.4967,0.3333,4.3064,0.9066,1.0539,0.9518,0.0756,0.1038,0.0883,0.1698,23.3633,-0.3416,-0.6167,0.5564,1.2714,3.9501,0.0071,0.7369,1.8723,0.2176,0.3887,0.6761,0.0183,0.0178,0.0185,0.0261,0.0146,0.0146,16.3369,2.0,0.125,60.0,0.0154,0.0694,38,0.0633,0.0071,60.0,0.0801,0.4429,0.2505,0.0121,-0.0101,0.0526,3.6087,4.0,0.1547,0.4398,-0.6899,0.0271,1.0,-1.8336,0.2788,4.6909,4.7028,-5.4478,-3.5857,-4.062,2.2275,105.6391,132.6659,-179.9454,-25.6468,-166.6667,9.1039,20.9971,35.7366,-8.4819,-5.2145,5.3945,31.38,43.51,1.5857,2.4276,39.5111,-0.0934,20.55,26.43,12.516,-0.0979,0.9306,223430041.0,225452446.167,225396684.3,732.4865,581.1715,341.1989,89.5733,350786.404,91689.0495,5655191.0391,5711619.992,5619930.9425,5413379.5306,-518194.709,6.6987,1.2051,-34.7289,-18.3679,2101059.1269,2676877.4991,0.0669,14646211809.8,-272.7484,-269.9522,-267.1462,10.0694,-168.7091,-2.4148,-3.8902,-1.0337,-59.3361,12.9418,27.4657,25.0026,24.9053,20,32,52,3.1507,2.2339,-0.0566,0.4717,0.5283,-11.84,4.693,24.2945,24.5604,24.6633,-0.003,0.0041,39.6533,0.6471,-0.4585,-0.8246,-0.8244,-133.9899,4.9607,3.415,0.6891,-6.16,6.28,120.0108,117.7769,1.6612,119.7689,1.0426,117.9209,116.419,1.0576,138.4367,110.9152,27.5215,121.1993,24.9653,-5.0298,1.0902,0.0533,3.7927,3276.8118,0.9022,1.0394,0.4286
700,688012.XSHG,688012,2022-06-23,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.7941,0.0,0.0,0.8007,0.2608,5.0921,-0.0002,0.001,-0.0031,0.5734,0.1898,3.0217,0.2033,0.1689,0.0341,0.19,-0.1072,0.2811,0.652,119.5415,121.2342,118.6059,118.4462,116.3859,0.7607,17.2262,0.8311,0.2538,0.0137,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.9517,0.0319,0.0485,325.3796,1.1064,-11.3929,25.0015,24.3735,0.0,0.0181,0.0117,120.938,117.1242,119.591,118.964,112.336,22.1582,42.6853,1.0027,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.1169,87.9731,72.7796,20.8785,0.4167,4.3064,0.9543,1.081,0.9677,0.0756,0.1038,0.0883,0.1698,30.4243,-0.2975,-0.6838,0.5564,1.2714,3.9501,0.0071,0.747,1.8723,0.2176,0.3887,0.6761,0.0175,0.0177,0.0187,0.026,0.0146,0.0146,16.3177,2.0,0.125,60.0,0.0151,0.0694,38,0.0622,0.0071,60.0,0.0801,0.4429,0.2457,0.0119,-0.0101,0.0526,3.6087,4.0,0.1704,0.4241,-0.7887,0.0276,1.0,-2.1134,0.0799,4.5466,4.364,-3.2397,-2.1498,-1.6341,4.1696,107.0317,132.1503,-153.8697,-38.6908,-89.9991,5.3681,19.6237,30.3656,-1.8601,-3.0489,8.1016,37.18,40.41,1.8245,2.1039,46.4438,-0.0457,19.8,28.57,18.1311,-0.8726,0.9321,227517589.0,226607519.833,226240106.65,741.0832,560.3586,331.8483,98.4231,271697.4567,-44658.3324,5370165.032,5461762.7625,5506421.0949,4971435.6871,-632711.5782,3.8686,1.2012,-32.2532,-16.6343,2171076.0182,2607487.9382,-0.021,14819341000.3,-270.3667,-269.1333,-268.1367,4.8875,-176.5906,-2.2476,-10.0116,-31.5696,-88.5877,11.5722,24.5591,26.4614,28.0126,20,28,48,2.8865,1.8298,-0.3976,0.3012,0.6988,-5.61,2.694,24.3706,24.5213,24.6279,-0.0042,0.0032,40.1459,0.3558,-0.683,-1.0771,-0.8293,-30.7504,5.3898,3.1636,0.6988,-0.23,10.55,119.5506,117.7208,1.6516,119.1803,1.0185,116.9249,116.213,1.0335,137.8395,112.0179,25.8216,124.9,24.982,-4.487,-1.947,0.0217,3.8634,3276.8118,0.9229,1.043,0.4286
701,688012.XSHG,688012,2022-06-24,119.8282,3.0043,0.185,59.1911,6.082,23.554,1.014,0,0.2373,2.3113,0.797,0.0,0.0,0.8007,0.2608,5.0921,-0.0002,0.001,-0.0031,0.5734,0.1898,3.0217,0.2033,0.1689,0.0341,0.19,-0.1105,0.2811,0.652,119.1157,121.1675,118.472,118.0308,116.4126,0.7607,17.2262,0.8311,0.2538,0.0137,0.008,-0.0294,448.0622,0.0482,6.504,0.4436,0.943,0.0319,0.0485,325.3796,1.1064,-11.3929,25.003,24.375,0.0,0.0181,0.0117,119.991,117.1242,120.051,118.156,112.3335,20.4303,38.4883,1.0027,2.0902,0.6404,0.2868,1.247,0.1993,0.6411,0.2868,0.0906,0.6709,0.3122,0.3122,0.4017,0.5756,0.3074,5.1248,88.1084,72.8916,20.9106,0.5,4.3064,0.9238,1.0835,0.9652,0.0756,0.1038,0.0883,0.1698,31.0207,-0.3375,-0.6852,0.5564,1.2714,3.9501,0.0071,0.7632,1.8723,0.2176,0.3887,0.6761,0.0175,0.0177,0.0187,0.026,0.0146,0.0146,13.2941,2.0,0.125,60.0,0.0151,0.0694,38,0.0621,0.0071,60.0,0.0801,0.4429,0.2453,0.0119,-0.0101,0.0526,3.6087,4.0,0.1717,0.402,-0.7887,0.0271,1.0,-2.2076,0.0799,4.5011,4.364,-2.326,-2.3748,-0.8091,4.3322,107.0317,132.1503,-153.8697,-38.6908,-89.9991,5.3681,18.7081,26.4798,3.1647,-3.0764,8.5185,37.18,40.41,2.0314,1.8234,52.6979,-0.0457,19.8,28.57,18.1311,-1.5612,0.9336,231605137.0,226994280.4,227195402.0,741.0832,560.3586,331.8483,98.4231,208426.2989,-44658.3324,5370165.032,5461762.7625,5506421.0949,4971435.6871,-506169.2626,3.8686,1.2012,-19.2744,6.1793,2171076.0182,2607487.9382,-0.0545,14819341000.3,-267.985,-268.2146,-268.3282,4.8875,-176.5906,-1.217,-18.9851,-31.5696,-88.5877,16.3636,21.2846,27.7257,31.123,20,28,48,2.6106,1.5068,-0.3976,0.3012,0.6988,-5.61,2.694,24.3773,24.5213,24.6279,-0.0043,0.0025,40.1459,0.1039,-0.6579,-1.0771,-0.8293,15.8634,5.3898,3.1636,0.7009,-0.23,10.55,119.189,117.6822,1.6516,118.5247,1.0169,117.4699,117.3204,1.0319,137.8395,112.0179,25.8216,124.9,24.8706,-3.3689,0.5411,0.0334,3.8634,3276.8118,0.9249,1.0319,0.4286
